region,server_age,server_age_years,operational_co2_g,embodied_co2_g,total_co2_g,latency_ms,sla_met,carbon_intensity,carbon_debt_ratio,power_w,task_id,strategy,workload_type,duration_seconds,execution_time
Northern,medium,2.0,0.199057,0.0,0.199057,70,True,533,0.5,93.6,task_000089,baseline,ml_inference,17.39350564953565,2025-11-09T12:17:26.278575
Northern,medium,2.0,4.481592,0.0,4.481592,70,True,533,0.5,93.6,task_000090,baseline,scheduled_job,391.5991874023173,2025-11-09T12:24:03.080251
Northern,medium,2.0,0.002989,0.0,0.002989,70,True,533,0.5,93.6,task_000091,baseline,api_request,0.26115494996237926,2025-11-09T12:24:03.111018
Northern,medium,2.0,4.588096,0.0,4.588096,70,True,533,0.5,93.6,task_000092,baseline,scheduled_job,400.9055111836494,2025-11-09T12:24:50.345455
Northern,medium,2.0,0.006928,0.0,0.006928,70,True,533,0.5,93.6,task_000093,baseline,api_request,0.6053440613609762,2025-11-09T12:30:46.712923
Northern,medium,2.0,1.202095,0.0,1.202095,70,True,533,0.5,93.6,task_000094,baseline,batch_analytics,105.03844439454532,2025-11-09T12:32:19.898307
Northern,medium,2.0,0.510201,0.0,0.510201,70,True,533,0.5,93.6,task_000095,baseline,ml_inference,44.581064977334464,2025-11-09T12:34:23.927549
Northern,medium,2.0,0.005681,0.0,0.005681,70,True,533,0.5,93.6,task_000096,baseline,api_request,0.4963755792242603,2025-11-09T12:36:04.204630
Northern,medium,2.0,0.011444,0.0,0.011444,70,True,533,0.5,93.6,task_000097,baseline,api_request,1.0,2025-11-09T12:36:14.601671
Northern,medium,2.0,0.004169,0.0,0.004169,70,True,533,0.5,93.6,task_000098,baseline,api_request,0.36429621746124935,2025-11-09T12:38:54.947310
Northern,medium,2.0,0.003322,0.0,0.003322,70,True,533,0.5,93.6,task_000099,baseline,api_request,0.29031286299614606,2025-11-09T12:39:28.743552
Northern,medium,2.0,0.092118,0.0,0.092118,70,True,533,0.5,93.6,task_000100,baseline,data_processing,8.049239287704852,2025-11-09T12:42:04.359153
Northern,medium,2.0,0.091083,0.0,0.091083,70,True,533,0.5,93.6,task_000101,baseline,ml_inference,7.958823493411299,2025-11-09T12:45:25.136161
Northern,medium,2.0,0.009057,0.0,0.009057,70,True,533,0.5,93.6,task_000102,baseline,api_request,0.7913569096534991,2025-11-09T12:48:28.399875
Northern,medium,2.0,6.8666,0.0,6.8666,70,True,533,0.5,93.6,task_000103,baseline,scheduled_job,600.0,2025-11-09T12:48:49.665687
Northern,medium,2.0,0.003895,0.0,0.003895,70,True,533,0.5,93.6,task_000104,baseline,api_request,0.34033949386885126,2025-11-09T12:50:30.189260
Northern,medium,2.0,0.186972,0.0,0.186972,70,True,533,0.5,93.6,task_000105,baseline,ml_inference,16.33755009670377,2025-11-09T12:57:20.000079
Northern,medium,2.0,0.004478,0.0,0.004478,70,True,533,0.5,93.6,task_000106,baseline,api_request,0.39132747292922454,2025-11-09T12:57:53.973397
Northern,medium,2.0,0.010727,0.0,0.010727,70,True,533,0.5,93.6,task_000107,baseline,api_request,0.937302105152278,2025-11-09T13:00:39.521417
Northern,medium,2.0,0.101915,0.0,0.101915,70,True,533,0.5,93.6,task_000108,baseline,ml_inference,8.905250231936012,2025-11-09T13:01:56.427549
Northern,medium,2.0,0.005124,0.0,0.005124,70,True,533,0.5,93.6,task_000109,baseline,api_request,0.44773350111286936,2025-11-09T13:02:02.403911
Northern,medium,2.0,5.543216,0.0,5.543216,70,True,533,0.5,93.6,task_000110,baseline,scheduled_job,484.3634165964581,2025-11-09T13:02:05.213695
Northern,medium,2.0,3.793512,0.0,3.793512,70,True,533,0.5,93.6,task_000111,baseline,scheduled_job,331.47510800232016,2025-11-09T13:02:45.297554
Northern,medium,2.0,0.024617,0.0,0.024617,70,True,533,0.5,93.6,task_000112,baseline,data_processing,2.151010409091811,2025-11-09T13:09:11.881958
Northern,medium,2.0,0.007283,0.0,0.007283,70,True,533,0.5,93.6,task_000113,baseline,api_request,0.6363847041821353,2025-11-09T13:09:52.518095
Northern,medium,2.0,0.322138,0.0,0.322138,70,True,533,0.5,93.6,task_000114,baseline,data_processing,28.14826176005903,2025-11-09T13:10:43.046573
Northern,medium,2.0,6.8666,0.0,6.8666,70,True,533,0.5,93.6,task_000115,baseline,scheduled_job,600.0,2025-11-09T13:11:46.057395
Northern,medium,2.0,0.68666,0.0,0.68666,70,True,533,0.5,93.6,task_000116,baseline,data_processing,60.0,2025-11-09T13:12:26.174220
Northern,medium,2.0,0.612746,0.0,0.612746,70,True,533,0.5,93.6,task_000117,baseline,data_processing,53.541394662112985,2025-11-09T13:15:29.845682
Northern,medium,2.0,0.227321,0.0,0.227321,70,True,533,0.5,93.6,task_000118,baseline,ml_inference,19.863233001725703,2025-11-09T13:20:51.303800
Northern,medium,2.0,0.001175,0.0,0.001175,70,True,533,0.5,93.6,task_000119,baseline,api_request,0.10271214388233176,2025-11-09T13:21:16.273241
Northern,medium,2.0,0.011444,0.0,0.011444,70,True,533,0.5,93.6,task_000120,baseline,api_request,1.0,2025-11-09T13:21:52.680810
Northern,medium,2.0,2.207163,0.0,2.207163,70,True,533,0.5,93.6,task_000121,baseline,batch_analytics,192.86080901934375,2025-11-09T13:25:38.748271
Northern,medium,2.0,0.221606,0.0,0.221606,70,True,533,0.5,93.6,task_000122,baseline,data_processing,19.36380266017833,2025-11-09T13:26:16.844319
Northern,medium,2.0,0.68666,0.0,0.68666,70,True,533,0.5,93.6,task_000123,baseline,data_processing,60.0,2025-11-09T13:26:40.897064
Northern,medium,2.0,0.002338,0.0,0.002338,70,True,533,0.5,93.6,task_000124,baseline,api_request,0.2042871367078241,2025-11-09T13:27:59.162502
Northern,medium,2.0,0.074441,0.0,0.074441,70,True,533,0.5,93.6,task_000125,baseline,data_processing,6.504573304986524,2025-11-09T13:30:45.337071
Northern,medium,2.0,0.003004,0.0,0.003004,70,True,533,0.5,93.6,task_000126,baseline,api_request,0.26245016752875244,2025-11-09T13:31:29.173527
Northern,medium,2.0,1.460064,0.0,1.460064,70,True,533,0.5,93.6,task_000127,baseline,batch_analytics,127.57961460173652,2025-11-09T13:32:43.213155
Northern,medium,2.0,0.001375,0.0,0.001375,70,True,533,0.5,93.6,task_000128,baseline,api_request,0.12011493003226949,2025-11-09T13:36:17.336856
Northern,medium,2.0,0.200243,0.0,0.200243,70,True,533,0.5,93.6,task_000129,baseline,data_processing,17.497168463590995,2025-11-09T13:37:28.101215
Northern,medium,2.0,0.004523,0.0,0.004523,70,True,533,0.5,93.6,task_000130,baseline,api_request,0.39522483598309033,2025-11-09T13:39:23.751928
Northern,medium,2.0,0.001319,0.0,0.001319,70,True,533,0.5,93.6,task_000131,baseline,api_request,0.11529128120430542,2025-11-09T13:40:15.385021
Northern,medium,2.0,0.003306,0.0,0.003306,70,True,533,0.5,93.6,task_000132,baseline,api_request,0.2889159293815576,2025-11-09T13:41:55.217963
Northern,medium,2.0,0.117248,0.0,0.117248,70,True,533,0.5,93.6,task_000133,baseline,ml_inference,10.24508828868835,2025-11-09T13:44:21.450324
Northern,medium,2.0,0.047745,0.0,0.047745,70,True,533,0.5,93.6,task_000134,baseline,data_processing,4.171958326122749,2025-11-09T13:48:02.764116
Northern,medium,2.0,2.785529,0.0,2.785529,70,True,533,0.5,93.6,task_000135,baseline,scheduled_job,243.3980685402571,2025-11-09T13:49:20.670700
Northern,medium,2.0,0.005022,0.0,0.005022,70,True,533,0.5,93.6,task_000136,baseline,api_request,0.4388072752885509,2025-11-09T13:51:34.320398
Northern,medium,2.0,0.00232,0.0,0.00232,70,True,533,0.5,93.6,task_000137,baseline,api_request,0.2027406427462138,2025-11-09T13:53:48.678832
Northern,medium,2.0,0.010015,0.0,0.010015,70,True,533,0.5,93.6,task_000138,baseline,api_request,0.8750742295379998,2025-11-09T13:56:11.379454
Northern,medium,2.0,0.217689,0.0,0.217689,70,True,533,0.5,93.6,task_000139,baseline,data_processing,19.021555627262927,2025-11-09T14:00:10.173888
Northern,medium,2.0,0.121425,0.0,0.121425,70,True,533,0.5,93.6,task_000140,baseline,ml_inference,10.61001228327073,2025-11-09T14:00:15.308440
Northern,medium,2.0,0.063755,0.0,0.063755,70,True,533,0.5,93.6,task_000141,baseline,data_processing,5.570874312591587,2025-11-09T14:05:20.674168
Northern,medium,2.0,0.264997,0.0,0.264997,70,True,533,0.5,93.6,task_000142,baseline,data_processing,23.155326597488802,2025-11-09T14:07:27.382049
Northern,medium,2.0,0.3215,0.0,0.3215,70,True,533,0.5,93.6,task_000143,baseline,data_processing,28.09252544183154,2025-11-09T14:09:53.441742
Northern,medium,2.0,0.002877,0.0,0.002877,70,True,533,0.5,93.6,task_000144,baseline,api_request,0.25140222945911794,2025-11-09T14:10:13.378850
Northern,medium,2.0,0.004762,0.0,0.004762,70,True,533,0.5,93.6,task_000145,baseline,api_request,0.4161049096918197,2025-11-09T14:11:05.698969
Northern,medium,2.0,0.011444,0.0,0.011444,70,True,533,0.5,93.6,task_000146,baseline,api_request,1.0,2025-11-09T14:12:06.318728
Northern,medium,2.0,0.008677,0.0,0.008677,70,True,533,0.5,93.6,task_000147,baseline,api_request,0.7582206652109997,2025-11-09T14:13:10.016804
Northern,medium,2.0,0.001144,0.0,0.001144,70,True,533,0.5,93.6,task_000148,baseline,api_request,0.1,2025-11-09T14:17:40.872714
Northern,medium,2.0,0.002382,0.0,0.002382,70,True,533,0.5,93.6,task_000149,baseline,api_request,0.2081336351833244,2025-11-09T14:23:26.788863
Northern,medium,2.0,0.192677,0.0,0.192677,70,True,533,0.5,93.6,task_000150,baseline,data_processing,16.835974733869644,2025-11-09T14:24:54.768477
Northern,medium,2.0,0.004503,0.0,0.004503,70,True,533,0.5,93.6,task_000151,baseline,api_request,0.3934620071064175,2025-11-09T14:26:23.113152
Northern,medium,2.0,0.004846,0.0,0.004846,70,True,533,0.5,93.6,task_000152,baseline,api_request,0.42344631593498655,2025-11-09T14:27:16.095796
Northern,medium,2.0,0.304774,0.0,0.304774,70,True,533,0.5,93.6,task_000153,baseline,data_processing,26.631002470338974,2025-11-09T14:28:26.092296
Northern,medium,2.0,0.003913,0.0,0.003913,70,True,533,0.5,93.6,task_000154,baseline,api_request,0.3419390482919972,2025-11-09T14:30:34.299552
Northern,medium,2.0,0.217261,0.0,0.217261,70,True,533,0.5,93.6,task_000155,baseline,data_processing,18.984127251753335,2025-11-09T14:31:11.392154
Northern,medium,2.0,5.446244,0.0,5.446244,70,True,533,0.5,93.6,task_000156,baseline,scheduled_job,475.88997806832526,2025-11-09T14:34:00.229104
Northern,medium,2.0,0.269271,0.0,0.269271,70,True,533,0.5,93.6,task_000157,baseline,ml_inference,23.528744785223708,2025-11-09T14:34:02.561588
Northern,medium,2.0,0.001696,0.0,0.001696,70,True,533,0.5,93.6,task_000158,baseline,api_request,0.1481939723720895,2025-11-09T14:34:06.458449
Northern,medium,2.0,0.004619,0.0,0.004619,70,True,533,0.5,93.6,task_000159,baseline,api_request,0.40357032913710994,2025-11-09T14:36:32.723877
Northern,medium,2.0,0.193096,0.0,0.193096,70,True,533,0.5,93.6,task_000160,baseline,data_processing,16.872642355131116,2025-11-09T14:37:53.075872
Northern,medium,2.0,0.047491,0.0,0.047491,70,True,533,0.5,93.6,task_000161,baseline,data_processing,4.149734214373712,2025-11-09T14:41:05.616295
Northern,medium,2.0,0.004812,0.0,0.004812,70,True,533,0.5,93.6,task_000162,baseline,api_request,0.4204763012134906,2025-11-09T14:42:03.812908
Northern,medium,2.0,0.001861,0.0,0.001861,70,True,533,0.5,93.6,task_000163,baseline,api_request,0.1626113329293689,2025-11-09T14:42:18.498927
Northern,medium,2.0,0.464789,0.0,0.464789,70,True,533,0.5,93.6,task_000164,baseline,ml_inference,40.613043532368685,2025-11-09T14:43:33.081223
Northern,medium,2.0,0.3012,0.0,0.3012,70,True,533,0.5,93.6,task_000165,baseline,data_processing,26.318681582650413,2025-11-09T14:44:25.161004
Northern,medium,2.0,0.082361,0.0,0.082361,70,True,533,0.5,93.6,task_000166,baseline,data_processing,7.196638618409272,2025-11-09T14:46:35.850302
Northern,medium,2.0,0.008834,0.0,0.008834,70,True,533,0.5,93.6,task_000167,baseline,api_request,0.771877875015831,2025-11-09T14:47:07.774305
Northern,medium,2.0,0.651965,0.0,0.651965,70,True,533,0.5,93.6,task_000168,baseline,ml_inference,56.96834506944791,2025-11-09T14:47:19.805937
Northern,medium,2.0,0.175209,0.0,0.175209,70,True,533,0.5,93.6,task_000169,baseline,ml_inference,15.30969537248612,2025-11-09T14:50:36.870424
Northern,medium,2.0,2.281812,0.0,2.281812,70,True,533,0.5,93.6,task_000170,baseline,scheduled_job,199.3835563929716,2025-11-09T14:54:56.668082
Northern,medium,2.0,0.0081,0.0,0.0081,70,True,533,0.5,93.6,task_000171,baseline,api_request,0.7077915462675847,2025-11-09T14:55:13.053895
Northern,medium,2.0,0.607584,0.0,0.607584,70,True,533,0.5,93.6,task_000172,baseline,data_processing,53.09037861626773,2025-11-09T14:55:24.801514
Northern,medium,2.0,0.056601,0.0,0.056601,70,True,533,0.5,93.6,task_000173,baseline,ml_inference,4.945756486384742,2025-11-09T15:00:43.970670
Northern,medium,2.0,0.089411,0.0,0.089411,70,True,533,0.5,93.6,task_000174,baseline,data_processing,7.812698163652713,2025-11-09T15:03:13.624143
Northern,medium,2.0,0.154064,0.0,0.154064,70,True,533,0.5,93.6,task_000175,baseline,data_processing,13.46201604547979,2025-11-09T15:05:48.621360
Northern,medium,2.0,0.00331,0.0,0.00331,70,True,533,0.5,93.6,task_000176,baseline,api_request,0.28918759011733386,2025-11-09T15:06:43.541745
