region,server_age,server_age_years,operational_co2_g,embodied_co2_g,total_co2_g,latency_ms,sla_met,carbon_intensity,carbon_debt_ratio,power_w,task_id,strategy,workload_type,duration_seconds,execution_time
Eastern,old,4.0,0.025818,0.000837,0.026655,120,True,615.7,0.2,125.8,task_000060,embodied_prioritized,api_request,1.0,2025-11-09T11:25:30.358071
Eastern,old,4.0,0.439288,0.014234,0.453521,120,True,615.7,0.2,125.8,task_000061,embodied_prioritized,data_processing,17.014547310288563,2025-11-09T11:26:02.759578
Eastern,old,4.0,0.025818,0.000837,0.026655,120,True,615.7,0.2,125.8,task_000062,embodied_prioritized,api_request,1.0,2025-11-09T11:28:00.266670
Eastern,old,4.0,0.00938,0.000304,0.009684,120,True,615.7,0.2,125.8,task_000063,embodied_prioritized,api_request,0.3632925947760828,2025-11-09T11:29:55.073707
Eastern,old,4.0,0.018715,0.000606,0.019321,120,True,615.7,0.2,125.8,task_000064,embodied_prioritized,api_request,0.724874855492782,2025-11-09T11:32:09.428720
Eastern,old,4.0,0.014794,0.000479,0.015273,120,True,615.7,0.2,125.8,task_000065,embodied_prioritized,api_request,0.5730023742216142,2025-11-09T11:33:45.971991
Eastern,old,4.0,0.006983,0.000226,0.007209,120,True,615.7,0.2,125.8,task_000066,embodied_prioritized,api_request,0.2704525011563637,2025-11-09T11:33:54.166155
Eastern,old,4.0,0.23083,0.007479,0.238309,120,True,615.7,0.2,125.8,task_000067,embodied_prioritized,data_processing,8.940534512440573,2025-11-09T11:38:01.207566
Northern,old,4.0,1.096689,0.041421,1.138111,70,True,528.2,0.2,125.8,task_000068,embodied_prioritized,ml_inference,49.51374662027173,2025-11-09T11:47:34.056777
Eastern,old,4.0,0.025818,0.000837,0.026655,120,True,615.7,0.2,125.8,task_000069,embodied_prioritized,api_request,1.0,2025-11-09T11:50:24.246896
Eastern,old,4.0,0.666869,0.021608,0.688477,120,True,615.7,0.2,125.8,task_000070,embodied_prioritized,ml_inference,25.82925065730994,2025-11-09T11:50:26.225428
Eastern,old,4.0,0.473548,0.015344,0.488892,120,True,615.7,0.2,125.8,task_000071,embodied_prioritized,data_processing,18.341514431527333,2025-11-09T11:53:06.062384
Eastern,old,4.0,0.00372,0.000121,0.00384,120,True,615.7,0.2,125.8,task_000072,embodied_prioritized,api_request,0.14406594882830376,2025-11-09T11:54:47.658766
Northern,old,4.0,1.071128,0.040456,1.111584,70,True,528.2,0.2,125.8,task_000073,embodied_prioritized,data_processing,48.35971027045946,2025-11-09T11:54:47.786529
Eastern,old,4.0,0.011983,0.000388,0.012371,120,True,615.7,0.2,125.8,task_000074,embodied_prioritized,api_request,0.46411543465773064,2025-11-09T11:54:57.718912
Eastern,old,4.0,0.007766,0.000252,0.008017,120,True,615.7,0.2,125.8,task_000075,embodied_prioritized,api_request,0.300779977793877,2025-11-09T11:55:30.958464
Northern,old,4.0,0.831609,0.03141,0.863018,70,True,528.2,0.2,125.8,task_000076,embodied_prioritized,ml_inference,37.54579402036174,2025-11-09T11:56:30.041641
Eastern,old,4.0,0.164486,0.00533,0.169816,120,True,615.7,0.2,125.8,task_000077,embodied_prioritized,data_processing,6.370893837909444,2025-11-09T12:03:54.444986
Eastern,old,4.0,0.21688,0.007027,0.223907,120,True,615.7,0.2,125.8,task_000078,embodied_prioritized,data_processing,8.40022477295249,2025-11-09T12:04:27.472486
Eastern,old,4.0,0.005555,0.00018,0.005735,120,True,615.7,0.2,125.8,task_000079,embodied_prioritized,api_request,0.2151438833582015,2025-11-09T12:04:53.266609
Eastern,old,4.0,0.014411,0.000467,0.014877,120,True,615.7,0.2,125.8,task_000080,embodied_prioritized,api_request,0.55815086061475,2025-11-09T12:07:04.748893
Northern,old,4.0,5.676803,0.21441,5.891214,70,True,528.2,0.2,125.8,task_000081,embodied_prioritized,scheduled_job,256.29850681437256,2025-11-09T12:08:13.376550
Northern,old,4.0,0.688215,0.025994,0.714209,70,True,528.2,0.2,125.8,task_000082,embodied_prioritized,ml_inference,31.071801344942628,2025-11-09T12:09:41.366026
Eastern,old,4.0,0.02321,0.000752,0.023962,120,True,615.7,0.2,125.8,task_000083,embodied_prioritized,api_request,0.8989818805963353,2025-11-09T12:10:50.131725
Northern,old,4.0,8.421448,0.318075,8.739523,70,True,528.2,0.2,125.8,task_000084,embodied_prioritized,scheduled_job,380.2147949268615,2025-11-09T12:12:12.669617
Eastern,old,4.0,0.025818,0.000837,0.026655,120,True,615.7,0.2,125.8,task_000085,embodied_prioritized,api_request,1.0,2025-11-09T12:14:38.367383
Northern,old,4.0,1.004243,0.03793,1.042172,70,True,528.2,0.2,125.8,task_000086,embodied_prioritized,data_processing,45.33992810037179,2025-11-09T12:14:54.592709
Eastern,old,4.0,0.438476,0.014207,0.452683,120,True,615.7,0.2,125.8,task_000087,embodied_prioritized,data_processing,16.983097635123578,2025-11-09T12:15:52.195915
Eastern,old,4.0,0.006225,0.000202,0.006427,120,True,615.7,0.2,125.8,task_000088,embodied_prioritized,api_request,0.24110691284307934,2025-11-09T12:16:28.394621
Eastern,old,4.0,0.449072,0.014551,0.463622,120,True,615.7,0.2,125.8,task_000089,embodied_prioritized,ml_inference,17.39350564953565,2025-11-09T12:17:26.278575
Northern,old,4.0,8.673604,0.327598,9.001202,70,True,528.2,0.2,125.8,task_000090,embodied_prioritized,scheduled_job,391.5991874023173,2025-11-09T12:24:03.080251
Eastern,old,4.0,0.006743,0.000218,0.006961,120,True,615.7,0.2,125.8,task_000091,embodied_prioritized,api_request,0.26115494996237926,2025-11-09T12:24:03.111018
Northern,old,4.0,8.879731,0.335384,9.215115,70,True,528.2,0.2,125.8,task_000092,embodied_prioritized,scheduled_job,400.9055111836494,2025-11-09T12:24:50.345455
Eastern,old,4.0,0.015629,0.000506,0.016135,120,True,615.7,0.2,125.8,task_000093,embodied_prioritized,api_request,0.6053440613609762,2025-11-09T12:30:46.712923
Northern,old,4.0,2.326516,0.087872,2.414388,70,True,528.2,0.2,125.8,task_000094,embodied_prioritized,batch_analytics,105.03844439454532,2025-11-09T12:32:19.898307
Northern,old,4.0,0.987434,0.037295,1.024729,70,True,528.2,0.2,125.8,task_000095,embodied_prioritized,ml_inference,44.581064977334464,2025-11-09T12:34:23.927549
Eastern,old,4.0,0.012816,0.000415,0.013231,120,True,615.7,0.2,125.8,task_000096,embodied_prioritized,api_request,0.4963755792242603,2025-11-09T12:36:04.204630
Eastern,old,4.0,0.025818,0.000837,0.026655,120,True,615.7,0.2,125.8,task_000097,embodied_prioritized,api_request,1.0,2025-11-09T12:36:14.601671
Eastern,old,4.0,0.009406,0.000305,0.00971,120,True,615.7,0.2,125.8,task_000098,embodied_prioritized,api_request,0.36429621746124935,2025-11-09T12:38:54.947310
Eastern,old,4.0,0.007495,0.000243,0.007738,120,True,615.7,0.2,125.8,task_000099,embodied_prioritized,api_request,0.29031286299614606,2025-11-09T12:39:28.743552
Eastern,old,4.0,0.207818,0.006734,0.214552,120,True,615.7,0.2,125.8,task_000100,embodied_prioritized,data_processing,8.049239287704852,2025-11-09T12:42:04.359153
Eastern,old,4.0,0.205484,0.006658,0.212142,120,True,615.7,0.2,125.8,task_000101,embodied_prioritized,ml_inference,7.958823493411299,2025-11-09T12:45:25.136161
Eastern,old,4.0,0.020432,0.000662,0.021094,120,True,615.7,0.2,125.8,task_000102,embodied_prioritized,api_request,0.7913569096534991,2025-11-09T12:48:28.399875
Northern,old,4.0,13.289512,0.501939,13.791451,70,True,528.2,0.2,125.8,task_000103,embodied_prioritized,scheduled_job,600.0,2025-11-09T12:48:49.665687
Eastern,old,4.0,0.008787,0.000285,0.009072,120,True,615.7,0.2,125.8,task_000104,embodied_prioritized,api_request,0.34033949386885126,2025-11-09T12:50:30.189260
Eastern,old,4.0,0.421809,0.013667,0.435476,120,True,615.7,0.2,125.8,task_000105,embodied_prioritized,ml_inference,16.33755009670377,2025-11-09T12:57:20.000079
Eastern,old,4.0,0.010103,0.000327,0.010431,120,True,615.7,0.2,125.8,task_000106,embodied_prioritized,api_request,0.39132747292922454,2025-11-09T12:57:53.973397
Eastern,old,4.0,0.0242,0.000784,0.024984,120,True,615.7,0.2,125.8,task_000107,embodied_prioritized,api_request,0.937302105152278,2025-11-09T13:00:39.521417
Eastern,old,4.0,0.229919,0.00745,0.237369,120,True,615.7,0.2,125.8,task_000108,embodied_prioritized,ml_inference,8.905250231936012,2025-11-09T13:01:56.427549
Eastern,old,4.0,0.01156,0.000375,0.011934,120,True,615.7,0.2,125.8,task_000109,embodied_prioritized,api_request,0.44773350111286936,2025-11-09T13:02:02.403911
Northern,old,4.0,10.728256,0.405202,11.133457,70,True,528.2,0.2,125.8,task_000110,embodied_prioritized,scheduled_job,484.3634165964581,2025-11-09T13:02:05.213695
