ci_value,strategy,task_id,region,server_age,duration_s,total_carbon_g,timestamp
250.0,operational_only,219,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805188
250.0,operational_only,220,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805189
250.0,operational_only,221,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805189
250.0,operational_only,222,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805190
250.0,operational_only,223,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805191
250.0,operational_only,224,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805191
250.0,operational_only,225,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805192
250.0,operational_only,226,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805193
250.0,operational_only,227,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805194
250.0,operational_only,228,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805195
250.0,operational_only,229,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805195
250.0,operational_only,230,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805196
250.0,operational_only,231,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805197
250.0,operational_only,232,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805198
250.0,operational_only,233,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805198
250.0,operational_only,234,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805199
250.0,operational_only,235,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805200
250.0,operational_only,236,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805201
250.0,operational_only,237,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805202
250.0,operational_only,238,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805202
250.0,operational_only,239,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805203
250.0,operational_only,240,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805204
250.0,operational_only,241,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805205
250.0,operational_only,242,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805206
250.0,operational_only,243,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805206
250.0,operational_only,244,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805207
250.0,operational_only,245,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805208
250.0,operational_only,246,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805209
250.0,operational_only,247,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805210
250.0,operational_only,248,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805211
250.0,operational_only,249,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805212
250.0,operational_only,250,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805213
250.0,operational_only,251,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805213
250.0,operational_only,252,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805214
250.0,operational_only,253,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805215
250.0,operational_only,254,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805216
250.0,operational_only,255,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805217
250.0,operational_only,256,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805218
250.0,operational_only,257,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805218
250.0,operational_only,258,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805219
250.0,operational_only,259,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805220
250.0,operational_only,260,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805222
250.0,operational_only,261,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805223
250.0,operational_only,262,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805224
250.0,operational_only,263,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805225
250.0,operational_only,264,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805226
250.0,operational_only,265,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805226
250.0,operational_only,266,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805227
250.0,operational_only,267,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805228
250.0,operational_only,268,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805229
250.0,operational_only,269,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805230
250.0,operational_only,270,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805231
250.0,operational_only,271,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805232
250.0,operational_only,272,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805232
250.0,operational_only,273,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805233
250.0,operational_only,274,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805234
250.0,operational_only,275,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805235
250.0,operational_only,276,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805236
250.0,operational_only,277,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805237
250.0,operational_only,278,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805238
250.0,operational_only,279,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805238
250.0,operational_only,280,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805239
250.0,operational_only,281,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805240
250.0,operational_only,282,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805241
250.0,operational_only,283,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805242
250.0,operational_only,284,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805243
250.0,operational_only,285,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805244
250.0,operational_only,286,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805244
250.0,operational_only,287,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805245
250.0,operational_only,288,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805246
250.0,operational_only,289,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805247
250.0,operational_only,290,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805248
250.0,operational_only,291,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805249
250.0,operational_only,292,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805249
250.0,operational_only,293,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805250
250.0,operational_only,294,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805251
250.0,operational_only,295,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805252
250.0,operational_only,296,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805253
250.0,operational_only,297,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805254
250.0,operational_only,298,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805255
250.0,operational_only,299,Northern,new,14400.0,136.8894455852156,2025-11-09T22:09:36.805257
250.0,embodied_prioritized,0,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805280
250.0,embodied_prioritized,1,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805281
250.0,embodied_prioritized,2,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805282
250.0,embodied_prioritized,3,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805283
250.0,embodied_prioritized,4,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805284
250.0,embodied_prioritized,5,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805285
250.0,embodied_prioritized,6,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805286
250.0,embodied_prioritized,7,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805287
250.0,embodied_prioritized,8,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805288
250.0,embodied_prioritized,9,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805289
250.0,embodied_prioritized,10,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805290
250.0,embodied_prioritized,11,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805291
250.0,embodied_prioritized,12,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805292
250.0,embodied_prioritized,13,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805294
250.0,embodied_prioritized,14,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805295
250.0,embodied_prioritized,15,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805296
250.0,embodied_prioritized,16,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805297
250.0,embodied_prioritized,17,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805298
250.0,embodied_prioritized,18,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805299
250.0,embodied_prioritized,19,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805300
250.0,embodied_prioritized,20,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805301
250.0,embodied_prioritized,21,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805302
250.0,embodied_prioritized,22,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805303
250.0,embodied_prioritized,23,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805304
250.0,embodied_prioritized,24,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805304
250.0,embodied_prioritized,25,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805305
250.0,embodied_prioritized,26,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805306
250.0,embodied_prioritized,27,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805307
250.0,embodied_prioritized,28,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805308
250.0,embodied_prioritized,29,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805309
250.0,embodied_prioritized,30,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805310
250.0,embodied_prioritized,31,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805311
250.0,embodied_prioritized,32,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805311
250.0,embodied_prioritized,33,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805312
250.0,embodied_prioritized,34,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805313
250.0,embodied_prioritized,35,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805314
250.0,embodied_prioritized,36,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805315
250.0,embodied_prioritized,37,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805316
250.0,embodied_prioritized,38,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805318
250.0,embodied_prioritized,39,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805319
250.0,embodied_prioritized,40,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805320
250.0,embodied_prioritized,41,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805321
250.0,embodied_prioritized,42,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805322
250.0,embodied_prioritized,43,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805322
250.0,embodied_prioritized,44,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805323
250.0,embodied_prioritized,45,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805324
250.0,embodied_prioritized,46,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805325
250.0,embodied_prioritized,47,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805326
250.0,embodied_prioritized,48,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805327
250.0,embodied_prioritized,49,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805328
250.0,embodied_prioritized,50,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805329
250.0,embodied_prioritized,51,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805330
250.0,embodied_prioritized,52,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805330
250.0,embodied_prioritized,53,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805331
250.0,embodied_prioritized,54,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805332
250.0,embodied_prioritized,55,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805333
250.0,embodied_prioritized,56,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805334
250.0,embodied_prioritized,57,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805335
250.0,embodied_prioritized,58,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805336
250.0,embodied_prioritized,59,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805337
250.0,embodied_prioritized,60,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805337
250.0,embodied_prioritized,61,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805338
250.0,embodied_prioritized,62,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805339
250.0,embodied_prioritized,63,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805340
250.0,embodied_prioritized,64,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805341
250.0,embodied_prioritized,65,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805342
250.0,embodied_prioritized,66,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805343
250.0,embodied_prioritized,67,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805343
250.0,embodied_prioritized,68,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805344
250.0,embodied_prioritized,69,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805345
250.0,embodied_prioritized,70,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805346
250.0,embodied_prioritized,71,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805347
250.0,embodied_prioritized,72,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805348
250.0,embodied_prioritized,73,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805349
250.0,embodied_prioritized,74,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805350
250.0,embodied_prioritized,75,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805350
250.0,embodied_prioritized,76,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805351
250.0,embodied_prioritized,77,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805352
250.0,embodied_prioritized,78,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805353
250.0,embodied_prioritized,79,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805355
250.0,embodied_prioritized,80,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805356
250.0,embodied_prioritized,81,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805357
250.0,embodied_prioritized,82,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805358
250.0,embodied_prioritized,83,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805358
250.0,embodied_prioritized,84,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805359
250.0,embodied_prioritized,85,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805360
250.0,embodied_prioritized,86,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805361
250.0,embodied_prioritized,87,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805362
250.0,embodied_prioritized,88,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805363
250.0,embodied_prioritized,89,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805364
250.0,embodied_prioritized,90,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805364
250.0,embodied_prioritized,91,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805365
250.0,embodied_prioritized,92,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805366
250.0,embodied_prioritized,93,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805367
250.0,embodied_prioritized,94,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805368
250.0,embodied_prioritized,95,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805369
250.0,embodied_prioritized,96,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805370
250.0,embodied_prioritized,97,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805370
250.0,embodied_prioritized,98,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805371
250.0,embodied_prioritized,99,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805373
250.0,embodied_prioritized,100,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805373
250.0,embodied_prioritized,101,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805374
250.0,embodied_prioritized,102,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805375
250.0,embodied_prioritized,103,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805376
250.0,embodied_prioritized,104,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805377
250.0,embodied_prioritized,105,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805378
250.0,embodied_prioritized,106,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805378
250.0,embodied_prioritized,107,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805379
250.0,embodied_prioritized,108,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805380
250.0,embodied_prioritized,109,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805381
250.0,embodied_prioritized,110,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805382
250.0,embodied_prioritized,111,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805383
250.0,embodied_prioritized,112,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805384
250.0,embodied_prioritized,113,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805385
250.0,embodied_prioritized,114,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805386
250.0,embodied_prioritized,115,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805387
250.0,embodied_prioritized,116,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805389
250.0,embodied_prioritized,117,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805390
250.0,embodied_prioritized,118,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805390
250.0,embodied_prioritized,119,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805391
250.0,embodied_prioritized,120,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805392
250.0,embodied_prioritized,121,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805393
250.0,embodied_prioritized,122,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805394
250.0,embodied_prioritized,123,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805395
250.0,embodied_prioritized,124,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805396
250.0,embodied_prioritized,125,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805396
250.0,embodied_prioritized,126,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805397
250.0,embodied_prioritized,127,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805398
250.0,embodied_prioritized,128,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805399
250.0,embodied_prioritized,129,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805400
250.0,embodied_prioritized,130,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805401
250.0,embodied_prioritized,131,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805402
250.0,embodied_prioritized,132,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805402
250.0,embodied_prioritized,133,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805403
250.0,embodied_prioritized,134,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805404
250.0,embodied_prioritized,135,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805405
250.0,embodied_prioritized,136,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805406
250.0,embodied_prioritized,137,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805407
250.0,embodied_prioritized,138,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805408
250.0,embodied_prioritized,139,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805408
250.0,embodied_prioritized,140,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805409
250.0,embodied_prioritized,141,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805410
250.0,embodied_prioritized,142,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805411
250.0,embodied_prioritized,143,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805412
250.0,embodied_prioritized,144,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805413
250.0,embodied_prioritized,145,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805413
250.0,embodied_prioritized,146,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805414
250.0,embodied_prioritized,147,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805415
250.0,embodied_prioritized,148,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805416
250.0,embodied_prioritized,149,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805417
250.0,embodied_prioritized,150,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805418
250.0,embodied_prioritized,151,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805419
250.0,embodied_prioritized,152,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805420
250.0,embodied_prioritized,153,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805421
250.0,embodied_prioritized,154,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805421
250.0,embodied_prioritized,155,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805422
250.0,embodied_prioritized,156,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805423
250.0,embodied_prioritized,157,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805424
250.0,embodied_prioritized,158,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805425
250.0,embodied_prioritized,159,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805426
250.0,embodied_prioritized,160,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805427
250.0,embodied_prioritized,161,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805427
250.0,embodied_prioritized,162,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805428
250.0,embodied_prioritized,163,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805429
250.0,embodied_prioritized,164,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805430
250.0,embodied_prioritized,165,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805431
250.0,embodied_prioritized,166,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805432
250.0,embodied_prioritized,167,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805432
250.0,embodied_prioritized,168,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805433
250.0,embodied_prioritized,169,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805434
250.0,embodied_prioritized,170,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805435
250.0,embodied_prioritized,171,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805436
250.0,embodied_prioritized,172,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805437
250.0,embodied_prioritized,173,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805438
250.0,embodied_prioritized,174,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805439
250.0,embodied_prioritized,175,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805439
250.0,embodied_prioritized,176,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805440
250.0,embodied_prioritized,177,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805441
250.0,embodied_prioritized,178,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805442
250.0,embodied_prioritized,179,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805443
250.0,embodied_prioritized,180,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805444
250.0,embodied_prioritized,181,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805444
250.0,embodied_prioritized,182,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805445
250.0,embodied_prioritized,183,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805446
250.0,embodied_prioritized,184,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805447
250.0,embodied_prioritized,185,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805448
250.0,embodied_prioritized,186,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805449
250.0,embodied_prioritized,187,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805450
250.0,embodied_prioritized,188,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805450
250.0,embodied_prioritized,189,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805451
250.0,embodied_prioritized,190,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805452
250.0,embodied_prioritized,191,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805453
250.0,embodied_prioritized,192,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805454
250.0,embodied_prioritized,193,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805455
250.0,embodied_prioritized,194,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805456
250.0,embodied_prioritized,195,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805457
250.0,embodied_prioritized,196,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805458
250.0,embodied_prioritized,197,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805459
250.0,embodied_prioritized,198,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805460
250.0,embodied_prioritized,199,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805461
250.0,embodied_prioritized,200,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805462
250.0,embodied_prioritized,201,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805463
250.0,embodied_prioritized,202,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805464
250.0,embodied_prioritized,203,Northern,old,14400.0,127.48654346338122,2025-11-09T22:09:36.805464
